Cell_Lat,Cell_Lon,Cell_Freq,Nearest_Municipio,Data,DiaSemChuva,Precipitacao,Mes,DiaSemana,Estacao_Seca,media_focos_mes_hist,prob_fogo,risco
-15.1,-48.9,0.0024669097396047,VILA PROPÍCIO,2026-06-19,2,0.0,6,4,1,21.818181818181817,0.9752751802606188,ALTO
-17.0,-49.8,0.0007140082963776,CEZARINA,2026-06-19,5,0.0,6,4,1,8.363636363636363,0.9556651769093124,ALTO
-16.7,-49.4,0.0010278175269469,ABADIA DE GOIÁS,2026-06-19,3,0.0,6,4,1,8.272727272727273,0.9527136094098833,ALTO
-16.8,-49.4,0.0005840543561889,ABADIA DE GOIÁS,2026-06-19,3,0.0,6,4,1,6.636363636363637,0.9367542075989366,ALTO
-16.1,-48.0,0.0006623220701662,VALPARAÍSO DE GOIÁS,2026-06-19,3,0.0,6,4,1,5.090909090909091,0.9129547964041382,ALTO
-16.8,-49.2,0.0008912182148168,APARECIDA DE GOIÂNIA,2026-06-19,3,0.0,6,4,1,4.727272727272728,0.9072534921814586,ALTO
-16.6,-49.4,0.0009488114383095,GOIANIRA,2026-06-19,3,0.0,6,4,1,4.818181818181818,0.9070542818394675,ALTO
-17.1,-47.7,0.0010226489043258,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,4.454545454545454,0.9062485329133222,ALTO
-16.7,-49.1,0.0008860495921956,SENADOR CANEDO,2026-06-19,5,0.0,6,4,1,4.363636363636363,0.9044630107746078,ALTO
-16.4,-48.9,0.0005678101136653,ANÁPOLIS,2026-06-19,3,0.0,6,4,1,4.363636363636363,0.8982488808838147,ALTO
-16.8,-49.3,0.0004297340522149,APARECIDA DE GOIÂNIA,2026-06-19,3,0.0,6,4,1,4.2727272727272725,0.8961267325595271,ALTO
-14.5,-49.1,0.0008867879668558,URUAÇU,2026-06-19,3,0.0,6,4,1,4.181818181818182,0.894213232095685,ALTO
-14.8,-48.3,0.0014006967303293,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,4.90909090909091,0.893932370935505,ALTO
-17.7,-48.6,0.0005995602240524,CALDAS NOVAS,2026-06-19,3,0.0,6,4,1,4.0,0.8884167613954201,ALTO
-14.4,-47.9,0.0011533412191747,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,4.454545454545454,0.884788554763151,ALTO
-14.9,-47.1,0.000810735376859,VILA BOA,2026-06-19,5,0.0,6,4,1,3.636363636363636,0.8821279253368092,ALTO
-17.2,-47.6,0.0009657940554932,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,3.545454545454546,0.8810221036986993,ALTO
-13.5,-47.5,0.0007605258999679,CAVALCANTE,2026-06-19,2,0.0,6,4,1,4.0,0.880045871962159,ALTO
-14.8,-48.4,0.0011873064535422,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,4.090909090909091,0.8787259142836471,ALTO
-17.2,-47.7,0.0009096775813208,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,3.4545454545454546,0.876167374463192,ALTO
-16.6,-49.3,0.0005419670005596,GOIÂNIA,2026-06-19,3,0.0,6,4,1,3.545454545454546,0.8747735719618585,ALTO
-17.6,-47.5,0.0009406893170477,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,3.363636363636364,0.8740262753970315,ALTO
-15.4,-47.6,0.0005700252376458,PLANALTINA,2026-06-19,2,0.0,6,4,1,3.909090909090909,0.873675307578723,ALTO
-13.6,-47.5,0.0006711825660882,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.727272727272727,0.8728455439962486,ALTO
-13.6,-47.8,0.0011754924589795,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.636363636363636,0.8707711183717527,ALTO
-16.4,-49.9,0.0008528227324883,ANICUNS,2026-06-19,4,0.0,6,4,1,3.1818181818181817,0.866976661502512,ALTO
-14.9,-48.5,0.0009879452952981,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.636363636363636,0.864426288842214,ALTO
-16.2,-47.9,0.0005670717390052,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,3.272727272727273,0.8641236805459298,ALTO
-16.1,-48.1,0.0005766706095873,NOVO GAMA,2026-06-19,3,0.0,6,4,1,3.272727272727273,0.8641236805459298,ALTO
-13.5,-47.8,0.0009938522925794,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.4545454545454546,0.8627216070692779,ALTO
-16.7,-49.2,0.0006187579652166,SENADOR CANEDO,2026-06-19,5,0.0,6,4,1,3.090909090909091,0.8622473450757133,ALTO
-13.7,-47.8,0.0009200148265631,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.363636363636364,0.8598218662050705,ALTO
-13.5,-47.6,0.0010108349097632,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.272727272727273,0.8568940630470255,ALTO
-13.9,-47.2,0.000398722316488,TERESINA DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.363636363636364,0.8561442833046804,ALTO
-14.6,-48.4,0.001317998768391,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,3.4545454545454546,0.8560469009041138,ALTO
-16.3,-48.9,0.0004157049336718,ANÁPOLIS,2026-06-19,3,0.0,6,4,1,3.090909090909091,0.8551748777075316,ALTO
-15.1,-49.5,0.0008594681044298,NOVA GLÓRIA,2026-06-19,3,0.0,6,4,1,3.0,0.8548545554679121,ALTO
-14.9,-48.4,0.0014789644443066,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.363636363636364,0.8530301883066526,ALTO
-16.8,-47.6,0.0011850913295617,CRISTALINA,2026-06-19,3,0.0,6,4,1,3.0,0.8524488309155243,ALTO
-15.7,-48.3,0.0006667523181272,ÁGUAS LINDAS DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.909090909090909,0.8488372850442895,ALTO
-16.7,-49.3,0.0003270999744522,GOIÂNIA,2026-06-19,3,0.0,6,4,1,2.909090909090909,0.8475135167925164,ALTO
-14.4,-47.0,0.0006276184611386,FLORES DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.1818181818181817,0.8456970648200045,ALTO
-14.2,-48.8,0.0007900608863744,CAMPINORTE,2026-06-19,3,0.0,6,4,1,2.727272727272727,0.8423952180379708,ALTO
-14.7,-48.2,0.0013711617439228,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,3.0,0.8364871932122271,ALTO
-14.5,-47.7,0.0007620026492882,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,3.0,0.8364871932122271,ALTO
-15.0,-49.5,0.0005641182403645,NOVA GLÓRIA,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.8361191197273534,ALTO
-18.2,-47.9,0.0006852116846313,OUVIDOR,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.8337694593989405,ALTO
-16.2,-50.0,0.0006999791778345,AMERICANO DO BRASIL,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.8337481291752309,ALTO
-16.6,-49.2,0.0018850705073962,GOIÂNIA,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.8331348053220635,ALTO
-15.1,-51.5,0.00063426383308,BRITÂNIA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.8320376765938754,ALTO
-13.5,-47.9,0.0014169409728529,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.8308164391101801,ALTO
-16.8,-49.1,0.0005973451000719,SENADOR CANEDO,2026-06-19,5,0.0,6,4,1,2.454545454545455,0.8303520445227169,ALTO
-16.6,-49.5,0.0003204546025107,TRINDADE,2026-06-19,5,0.0,6,4,1,2.454545454545455,0.8300186046785548,ALTO
-15.3,-49.1,0.0002643381283383,GOIANÉSIA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.8296965067371638,ALTO
-16.3,-48.0,0.0004607457879417,LUZIÂNIA,2026-06-19,3,0.0,6,4,1,2.5454545454545454,0.8296864391799162,ALTO
-14.7,-48.3,0.0018880240060369,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.829152750388399,ALTO
-15.4,-47.8,0.0018511052730287,PLANALTINA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.8286183420265946,ALTO
-14.5,-47.8,0.0012005971974251,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.8286183420265946,ALTO
-13.4,-47.6,0.0014413073366382,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.8260342930266124,ALTO
-14.2,-47.0,0.0010610443866543,IACIARA,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.8259413533918012,ALTO
-17.7,-47.5,0.0006601069461857,CATALÃO,2026-06-19,4,0.0,6,4,1,2.363636363636364,0.8241848951309312,ALTO
-14.8,-49.3,0.000733944412202,HIDROLINA,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.8234682801376849,ALTO
-18.4,-49.3,0.0009251834491843,ITUMBIARA,2026-06-19,3,0.0,6,4,1,2.454545454545455,0.8226481555248064,ALTO
-13.9,-47.1,0.0007546189026866,NOVA ROMA,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.8216541535722613,ALTO
-14.6,-50.7,0.0001535819293139,MOZARLÂNDIA,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.8209854224505556,ALTO
-15.5,-47.6,0.0003477744649368,PLANALTINA,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.8203150651878968,ALTO
-18.0,-50.3,0.0008624216030704,MAURILÂNDIA,2026-06-19,4,0.0,6,4,1,2.272727272727273,0.8194449865918573,ALTO
-17.8,-50.5,0.0012714811648007,SANTA HELENA DE GOIÁS,2026-06-19,4,0.0,6,4,1,2.272727272727273,0.8194449865918573,ALTO
-15.0,-47.6,0.0008631599777306,ÁGUA FRIA DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.8173904700152027,ALTO
-15.8,-48.3,0.0003869083219254,ÁGUAS LINDAS DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.363636363636364,0.8171205209805091,ALTO
-16.2,-48.0,0.0004806819037661,VALPARAÍSO DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.363636363636364,0.8152233322958217,ALTO
-14.8,-48.5,0.0009406893170477,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.5454545454545454,0.8142600234297526,ALTO
-14.4,-47.8,0.0013866676117862,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.5454545454545454,0.8136894982611196,ALTO
-14.9,-49.3,0.0004858505263872,SÃO LUIZ DO NORTE,2026-06-19,3,0.0,6,4,1,2.272727272727273,0.8135988023221797,ALTO
-17.1,-51.8,0.000290181241444,CAIAPÔNIA,2026-06-19,3,0.0,6,4,1,2.272727272727273,0.8113379562279177,ALTO
-16.3,-47.9,0.0003891234459059,LUZIÂNIA,2026-06-19,3,0.0,6,4,1,2.272727272727273,0.8102974325505011,ALTO
-13.7,-47.7,0.0012869870326642,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.363636363636364,0.809017512517737,ALTO
-13.4,-47.9,0.0017314885780823,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.363636363636364,0.809017512517737,ALTO
-14.5,-49.0,0.0009155845786021,URUAÇU,2026-06-19,3,0.0,6,4,1,2.1818181818181817,0.8068080684238922,ALTO
-14.7,-48.7,0.0004865889010474,BARRO ALTO,2026-06-19,2,0.0,6,4,1,2.454545454545455,0.8066190865884176,ALTO
-18.4,-52.1,0.0005323681299775,SERRANÓPOLIS,2026-06-19,3,0.0,6,4,1,2.1818181818181817,0.8055862737028214,ALTO
-13.7,-47.5,0.0004134898096913,TERESINA DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.8039659564251399,ALTO
-13.6,-47.7,0.0012825567847032,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.8039659564251399,ALTO
-13.4,-47.5,0.0011703238363584,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.8039659564251399,ALTO
-16.1,-47.9,0.0005648566150247,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,2.1818181818181817,0.8034154876755091,ALTO
-14.3,-48.0,0.0016170405057571,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,2.363636363636364,0.7997331668220687,ALTO
-17.3,-47.6,0.0001713029211578,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,2.0,0.7971110291027281,ALTO
-16.3,-49.9,0.0003906001952262,ANICUNS,2026-06-19,4,0.0,6,4,1,2.0,0.7963496102730433,ALTO
-14.6,-48.6,0.000697764053854,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7957383165192106,ALTO
-13.9,-47.8,0.000955456810251,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7952227771333874,ALTO
-13.8,-47.8,0.0006844733099711,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7952227771333874,ALTO
-14.6,-48.1,0.001594150891292,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7944984156726768,ALTO
-14.6,-47.5,0.0004998796449303,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7944984156726768,ALTO
-14.3,-47.4,0.0007206536683191,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7944984156726768,ALTO
-13.2,-48.9,0.000742804908124,MONTIVIDIU DO NORTE,2026-06-19,2,0.0,6,4,1,2.090909090909091,0.7905300803251466,ALTO
-16.3,-49.5,0.00040758281241,INHUMAS,2026-06-19,5,0.0,6,4,1,1.909090909090909,0.7899324559388592,ALTO
-16.3,-52.1,0.0002569543817367,BOM JARDIM DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.0,0.7890588582283615,ALTO
-16.7,-50.9,0.0004541004160002,IVOLÂNDIA,2026-06-19,3,0.0,6,4,1,2.0,0.7886513319716228,ALTO
-18.4,-49.2,0.0003588500848392,PANAMÁ,2026-06-19,3,0.0,6,4,1,2.0,0.7882825154837287,ALTO
-17.8,-48.6,0.0003684489554213,CALDAS NOVAS,2026-06-19,3,0.0,6,4,1,2.0,0.7882825154837287,ALTO
-16.4,-51.1,0.0002436636378538,IPORÁ,2026-06-19,3,0.0,6,4,1,2.0,0.788256830801979,ALTO
-14.1,-46.3,0.0010935328717014,POSSE,2026-06-19,3,0.0,6,4,1,2.0,0.7879074475117354,ALTO
-14.9,-48.3,0.0016480522414839,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7878243499688246,ALTO
-16.5,-49.4,0.0004097979363904,GOIANIRA,2026-06-19,3,0.0,6,4,1,2.0,0.7875184537606439,ALTO
-13.2,-50.6,0.0004422864214376,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,2.8181818181818183,0.7872637870236051,ALTO
-13.3,-46.8,0.0006283568357987,MONTE ALEGRE DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.7835137608109621,ALTO
-17.2,-52.3,0.0005892229788101,PEROLÂNDIA,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.7824796320645788,ALTO
-15.9,-48.3,0.0005161238874539,SANTO ANTÔNIO DO DESCOBERTO,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7822633528144285,ALTO
-18.3,-49.9,0.0010115732844233,BOM JESUS DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.782035928531533,ALTO
-17.8,-50.9,0.0002864893681432,RIO VERDE,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.782035928531533,ALTO
-16.8,-50.9,0.0005855311055093,IVOLÂNDIA,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.7816595114460736,ALTO
-13.2,-48.3,0.0004371177988165,MINAÇU,2026-06-19,2,0.0,6,4,1,2.0,0.7812770764405581,ALTO
-16.3,-50.0,0.0003728792033823,AMERICANO DO BRASIL,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.7812555792723147,ALTO
-13.7,-47.9,0.0009768696753957,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.0,0.7806325337910045,ALTO
-14.7,-48.1,0.0014789644443066,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.090909090909091,0.7792843914291209,ALTO
-13.9,-47.3,0.0010041895378217,TERESINA DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.0,0.7788455986956305,ALTO
-13.8,-47.1,0.000711054797737,NOVA ROMA,2026-06-19,2,0.0,6,4,1,2.0,0.7754200528105666,ALTO
-15.0,-49.3,0.000733944412202,SÃO LUIZ DO NORTE,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7752247876476934,ALTO
-14.2,-46.9,0.0005641182403645,IACIARA,2026-06-19,2,0.0,6,4,1,2.0,0.7747035176767962,ALTO
-14.4,-50.7,0.0004865889010474,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,2.0,0.7746255126352064,ALTO
-15.2,-49.8,0.0004828970277466,RUBIATABA,2026-06-19,2,0.0,6,4,1,2.0,0.7742672410629188,ALTO
-17.6,-52.5,0.0007775085171517,PEROLÂNDIA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.773859237700398,ALTO
-17.1,-52.5,0.0002532625084359,DOVERLÂNDIA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7734727900321589,ALTO
-16.8,-52.0,0.0004895423996881,CAIAPÔNIA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7734727900321589,ALTO
-13.6,-47.9,0.0011009166183031,CAVALCANTE,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7734516396712963,ALTO
-13.5,-47.7,0.0013371965095553,CAVALCANTE,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7734516396712963,ALTO
-16.6,-52.1,0.0002399717645529,PIRANHAS,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7730581095894293,ALTO
-16.7,-47.6,0.0011289748553893,CRISTALINA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7718514770751943,ALTO
-16.4,-49.0,0.0004681295345433,ANÁPOLIS,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7714347057107506,ALTO
-16.3,-48.7,0.0002126519021269,GAMELEIRA DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7714347057107506,ALTO
-16.3,-48.5,0.0002451403871741,ALEXÂNIA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7714347057107506,ALTO
-14.6,-48.2,0.0012463764263552,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.0,0.7703599763199483,ALTO
-14.6,-47.6,0.0007996597569565,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.0,0.7703599763199483,ALTO
-13.0,-46.8,0.00077012477055,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.769967220981982,ALTO
-13.2,-50.5,0.0007088396737565,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,2.5454545454545454,0.7697336615194457,ALTO
-14.8,-47.1,0.0003854315726051,VILA BOA,2026-06-19,5,0.0,6,4,1,1.7272727272727273,0.7689724952891618,ALTO
-14.2,-47.1,0.0012677892914999,IACIARA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7673863731432654,ALTO
-15.5,-50.0,0.0002399717645529,ITAPURANGA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7653418537218699,ALTO
-13.8,-49.0,0.0004659144105628,ESTRELA DO NORTE,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7636798802070001,ALTO
-14.6,-48.3,0.0014132490995521,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7636257050865078,ALTO
-16.9,-52.6,0.0003566349608587,DOVERLÂNDIA,2026-06-19,3,0.0,6,4,1,1.7272727272727273,0.7635931701669424,ALTO
-15.4,-47.9,0.0026544569032862,PLANALTINA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7629449292256819,ALTO
-17.8,-48.4,0.0002207740233887,CALDAS NOVAS,2026-06-19,3,0.0,6,4,1,1.7272727272727273,0.7623230079886869,ALTO
-16.2,-48.7,0.0003477744649368,ABADIÂNIA,2026-06-19,3,0.0,6,4,1,1.7272727272727273,0.7614936073161659,ALTO
-16.7,-49.5,0.0001956692849432,TRINDADE,2026-06-19,5,0.0,6,4,1,1.6363636363636365,0.7611320884443005,ALTO
-16.4,-49.5,0.0002480938858147,INHUMAS,2026-06-19,5,0.0,6,4,1,1.6363636363636365,0.7607018063268715,ALTO
-14.6,-49.9,0.0002916579907644,GUARINOS,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7578658995530635,ALTO
-15.0,-49.6,0.0004998796449303,ITAPACI,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.756117849669792,ALTO
-14.5,-48.6,0.0009045089586997,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7547955552486215,ALTO
-14.5,-49.2,0.0002562160070765,URUAÇU,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7543993140823639,ALTO
-14.4,-49.0,0.0006556766982247,URUAÇU,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7543993140823639,ALTO
-14.1,-49.6,0.0002178205247481,CAMPOS VERDES,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7542670703349276,ALTO
-14.5,-48.5,0.0011437423485925,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7540835322304001,ALTO
-14.5,-47.9,0.0015468949130416,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7533841496649554,ALTO
-14.7,-46.7,0.0004548387906604,ALVORADA DO NORTE,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7533118539692207,ALTO
-15.5,-49.7,0.000321931351831,URUANA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7528395824239897,ALTO
-17.6,-52.6,0.0002510473844554,PORTELÂNDIA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7527450727338794,ALTO
-17.0,-51.8,0.0002805823708619,CAIAPÔNIA,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7516396275710032,ALTO
-16.4,-49.1,0.0007332060375419,TEREZÓPOLIS DE GOIÁS,2026-06-19,5,0.0,6,4,1,1.5454545454545454,0.7514922148472994,ALTO
-13.7,-49.4,0.0006438627036621,MUTUNÓPOLIS,2026-06-19,1,0.0,6,4,1,2.272727272727273,0.7512616630394919,ALTO
-18.3,-49.8,0.0009790847993762,BOM JESUS DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7512265970196951,ALTO
-17.9,-48.6,0.0002473555111546,MARZAGÃO,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7512265970196951,ALTO
-15.5,-47.3,0.0007501886547256,FORMOSA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7507869325578216,ALTO
-16.5,-48.9,0.000299041737366,LEOPOLDO DE BULHÕES,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7503711540603201,ALTO
-16.1,-47.5,0.0003522047128977,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7503711540603201,ALTO
-13.2,-49.8,0.0002894428667839,NOVO PLANALTO,2026-06-19,4,0.0,6,4,1,1.5454545454545454,0.7484445998869308,ALTO
-15.9,-47.1,0.0003728792033823,CABECEIRAS,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7478478037373861,ALTO
-15.9,-46.9,0.0001801634170797,CABECEIRAS,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7478478037373861,ALTO
-15.0,-49.4,0.00054344374988,NOVA GLÓRIA,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7450284659025213,ALTO
-14.4,-48.9,0.0006128509679353,URUAÇU,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7450284659025213,ALTO
-13.5,-46.8,0.0006985024285142,MONTE ALEGRE DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7442791964380719,ALTO
-16.9,-52.5,0.0003736175780425,DOVERLÂNDIA,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7431190955617788,ALTO
-14.1,-50.8,0.0003042103599871,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7429213870987192,ALTO
-14.1,-49.7,0.0007169617950183,CAMPOS VERDES,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7429213870987192,ALTO
-14.9,-48.2,0.0006320487090995,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7429195980512997,ALTO
-15.3,-47.1,0.0007664328972492,FORMOSA,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7428452817659347,ALTO
-14.5,-47.1,0.0003920769445465,FLORES DE GOIÁS,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7428452817659347,ALTO
-16.2,-52.2,0.0003182394785302,BOM JARDIM DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7426673361782731,ALTO
-17.9,-51.7,0.0005626414910442,JATAÍ,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.742621512487358,ALTO
-17.6,-51.0,0.0005884846041499,RIO VERDE,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.742621512487358,ALTO
-16.9,-51.2,0.0001055875764033,AMORINÓPOLIS,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7421994665914671,ALTO
-16.8,-51.3,0.0004659144105628,PALESTINA DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7421994665914671,ALTO
-16.3,-48.6,0.0001713029211578,GAMELEIRA DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.5454545454545454,0.7408993987268528,ALTO
-14.0,-47.5,0.0008794042202542,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7406813349372346,ALTO
-18.2,-48.0,0.0003108557319286,GOIANDIRA,2026-06-19,5,0.0,6,4,1,1.4545454545454546,0.7396657363745383,ALTO
-17.3,-47.7,0.0002776288722213,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,1.4545454545454546,0.7387634098497988,ALTO
-14.0,-50.1,0.000335222095714,UIRAPURU,2026-06-19,3,0.0,6,4,1,1.4545454545454546,0.7362016646897998,ALTO
-15.1,-51.0,0.0002000995329041,BRITÂNIA,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7359798653117041,ALTO
-15.2,-49.5,0.0005855311055093,SANTA ISABEL,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7341292423505283,ALTO
-15.1,-49.4,0.0003994606911482,SANTA ISABEL,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7327298700110794,ALTO
-15.2,-48.3,0.000502833143571,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7319765251729339,ALTO
-14.9,-49.2,0.0004334259255157,SÃO LUIZ DO NORTE,2026-06-19,3,0.0,6,4,1,1.4545454545454546,0.7316224597497113,ALTO
-15.3,-48.0,0.0014715806977049,PLANALTINA,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7312366788638408,ALTO
-14.7,-47.3,0.0005626414910442,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.7312366788638408,ALTO
